,Topic_Num,Topic_Perc_Contrib,Keywords,Representative Text
0,0.0,0.9690999984741211,"thing, many, brother, great, man, wilderness, father, heart, child, gentile","['plain', 'precious', 'thing', 'goeth', 'many', 'water', 'gentile', 'captivity', 'many', 'plain', 'precious', 'thing', 'book', 'plain', 'child', 'man', 'lamb', 'godbecause', 'thing', 'great', 'many', 'stumble', 'insomuch', 'power']"
1,1.0,0.9114000201225281,"land, word, wilderness, people, seed, brother, life, family, fruit, angel","['kindred', 'people', 'work', 'grace', 'plate', 'record', 'record', 'people', 'brother', 'people', 'jared']"
2,2.0,0.9067000150680542,"wherefore, time, church, way, father, abominable, record, precious, great, bow","['genealogy', 'father', 'part', 'record', 'time', 'plate', 'record', 'father']"
3,3.0,0.7824000120162964,"food, ball, diligence, truth, kingdom, open, pass, spirit, vision, time","['spirit', 'vision', 'heaven', 'open']"
4,4.0,0.8342000246047974,"commandment, plate, account, brass, servant, full, wilderness, insomuch, father, genealogy","['desirable', 'great', 'worth', 'insomuch', 'commandment', 'child']"
