,Topic_Num,Topic_Perc_Contrib,Keywords,Representative Text
0,0.0,0.9480000138282776,"good, thing, reason, man, nature, doth, great, time, common, reasonable","['opinative', 'faculty', 'honour', 'respect', 'opinion', 'beget', 'understanding', 'contrary', 'nature', 'proper', 'constitution', 'rational', 'creature']"
1,1.0,0.9472000002861023,"man, thing, many, life, death, part, mind, good, other, natural","['many', 'good', 'thing', 'many', 'pleasure', 'many', 'pain', 'contempt', 'many', 'thing', 'glorious', 'many', 'perverse', 'unreasonable', 'man', 'hast']"
2,2.0,0.9593999981880188,"part, mind, whole, particular, body, care, proper, one, action, fronto","['much', 'honour', 'true', 'philosopher', 'sociableness', 'gracious', 'delightful', 'conversation', 'satiety', 'care', 'body', 'bound', 'long', 'overstudious', 'neatness', 'elegancy', 'regard', 'care', 'providence', 'physic', 'application', 'peculiar', 'faculty', 'eloquence', 'knowledge', 'law', 'ancient', 'custom', 'concurred', 'good', 'care', 'endeavour', 'one']"
3,3.0,0.953499972820282,"nature, thee, thing, ad, doth, true, common, soul, use, motion","['effectual', 'beget', 'true', 'magnanimity', 'able', 'thing', 'life', 'penetrate', 'nature', 'time', 'apprehension', 'true', 'use', 'true', 'nature', 'useful', 'much', 'regard', 'universe', 'much', 'regard', 'man']"
4,4.0,0.9513999819755554,"thing, world, time, little, kind, opinion, man, power, thine, word","['time', 'man', 'doth', 'little', 'place', 'liveth', 'little', 'corner', 'earth', 'great', 'fame', 'man', 'death', 'little', 'succession', 'silly', 'mortal', 'man']"
